state	from	to	time
6320000	Texas	Arizona	1.541806871386512
6320000	Virginia	Tennessee	8.629389145973462
6320000	Texas	Tennessee	4.912449616773857
6320000	Tennessee	Virginia	4.727373051018577
6320000	Virginia	NewJersey	12.297061551537453
6320000	California	Arizona	2.785445705008131
6320000	Texas	Arizona	8.98245436825714
6320000	Texas	Arizona	5.551098823650865
6320000	Washington	Idaho	9.362149739135218
6320000	Virginia	Michigan	0.9714615629559504
6320000	Texas	Tennessee	5.1094635661653145
6320000	Tennessee	Texas	2.9799352425817807
6320000	Texas	Tennessee	0.4310110559937024
6320000	Texas	Florida	10.10046919331376
6320000	Florida	Georgia	3.0433519042366637
6320000	NewJersey	Virginia	1.8024636900509194
6320000	California	Arizona	3.497202099979838
6320000	Michigan	Iowa	1.6294039008267562
6320000	Washington	Michigan	11.153174536458629
6320000	Virginia	Indiana	6.786361106374697
6320000	California	Arizona	1.5655848376025616
6320000	Texas	Tennessee	2.726482405854746
6320000	California	Idaho	81.42550621521262
6320000	Michigan	Virginia	1.8854343070774369
6320000	Virginia	Tennessee	0.8378348600819396
6320000	Virginia	NewJersey	6.0926501678187375
6320000	Texas	Virginia	6.978839304276814
6320000	Virginia	Indiana	2.7962034029419662
6320000	Virginia	Tennessee	4.816184974028669
6320000	Virginia	Georgia	1.5981804972272384
6320000	Texas	Florida	9.220344017208337
6320000	Tennessee	Texas	4.05422853480874
6320000	Texas	Tennessee	1.4512818020084546
6320000	Arizona	Texas	5.014888270253878
6320000	Virginia	Indiana	4.779099839471194
6320000	California	Arizona	45.159650817049126
6320000	Texas	Michigan	3.7515702218698035
6320000	Florida	Georgia	3.570712618227213
6320000	Florida	Texas	2.001370150222736
6320000	Virginia	Tennessee	11.76377833345924
6320000	Tennessee	Texas	11.316831723534438
6320000	California	Indiana	6.820544768437074
6320000	Texas	Florida	13.542714745686931
6320000	Virginia	Tennessee	8.437009974503594
6320000	Tennessee	Texas	2.2822782762676983
6320000	California	Indiana	2.202570239025679
6320000	Virginia	Texas	2.892789397549912
6320000	Texas	Michigan	2.715036395320883
6320000	Florida	Georgia	5.304572696386776
6320000	Texas	Florida	2.039580067033791
6320000	California	Texas	2.197460041621193
6320000	California	Texas	6.6962230407853855
6320000	California	Arizona	74.86874292753828
6320000	Arizona	Texas	60.84808405689094
6320000	Texas	California	59.4368045864399
6320000	California	Texas	4.746459709311587
6320000	Arizona	Texas	139.99008867502315
6320000	Texas	Florida	76.70842454631367
6320000	Florida	Georgia	65.19160307311597
6320000	Georgia	Florida	44.83787114432019
6320000	Arizona	Texas	156.61881097234576
6320000	Texas	Arizona	137.34561977293296
6320000	Washington	California	32.92021945797073
6320000	California	Texas	61.533171306566125
6320000	Arizona	California	42.448757408629085
6320000	Virginia	NewJersey	14.276859456763844
6320000	Texas	Tennessee	2.3741250682388704
6320000	California	Arizona	79.9881629949218
6320000	Arizona	Texas	34.99387433051267
6320000	Texas	Florida	20.121780339160416
6320000	Texas	California	4.6154313056393015
6320000	Texas	Florida	21.192858812628224
6320000	California	Texas	8.202767854145335
6320000	Texas	California	9.984606307790026
6320000	California	Arizona	127.02068871434074
6320000	Arizona	California	125.68953518023196
6320000	Arizona	Texas	96.67364065642688
6320000	Texas	Tennessee	79.61808058689125
6320000	Tennessee	Virginia	27.217334018992972
6320000	Texas	Tennessee	7.7836695217052805
6320000	Texas	California	9.022691054255933
6320000	Virginia	Georgia	5.790885656215753
6320000	Arizona	California	7.777219107456384
6320000	Virginia	Tennessee	24.841211335311517
6320000	Texas	Arizona	3.2469075319004923
6320000	Virginia	Indiana	15.798459946866252
6320000	California	Arizona	30.381536999813704
6320000	Virginia	Michigan	8.219549365903612
6320000	Arizona	Texas	84.62146202797808
6320000	Texas	Arizona	76.99459125615498
6320000	Iowa	Michigan	5.848629755015508
6320000	Michigan	Washington	3.7356266080436864
6320000	Virginia	Michigan	17.94212863139072
6320000	Arizona	Texas	40.94924802839995
6320000	Washington	Idaho	47.14671256842763
6320000	Michigan	Iowa	9.258755735359642
6320000	Virginia	NewJersey	12.948149840598852
6320000	Texas	Mississippi	2.4845884128573905
6320000	Texas	California	10.842845768345095
6320000	California	Texas	22.48466677163426
6320000	Texas	Tennessee	3.4074922996182844
6320000	Arizona	Texas	48.99300479456272
6320000	Texas	Florida	32.41319692820728
6320000	Texas	Tennessee	5.876198362687725
6320000	California	Washington	50.47954647371612
6320000	California	Arizona	14.802377936351826
6320000	California	Arizona	8.488179837108332
6320000	Arizona	California	108.88709159068956
6320000	Texas	California	9.202667963688668
6320000	Washington	Michigan	33.843286362018645
6320000	Michigan	Virginia	30.564940479670092
6320000	Virginia	Georgia	5.402544713800047
6320000	Texas	Florida	10.62796160635738
6320000	California	Idaho	1.7477094319133473
6320000	Florida	Georgia	4.249350062085403
6320000	Texas	Virginia	13.784311469093577
6320000	Texas	California	3.000327363684263
6320000	Texas	California	29.717938286212878
6320000	Texas	Tennessee	37.413737144859375
6320000	Tennessee	Texas	37.212347100286195
6320000	Virginia	Tennessee	2.150837293067497
6320000	California	Arizona	75.23779880661236
6320000	Arizona	California	39.655015957752994
6320000	California	Washington	80.63691875972906
6320000	California	Texas	6.556728078793992
6320000	California	Washington	17.922266443521075
6320000	Arizona	California	158.4235518583441
6320000	Texas	Virginia	26.468843509175432
6320000	Arizona	California	51.611579021217786
6320000	California	Indiana	46.08365601380444
6320000	Indiana	Virginia	42.536068508605055
6320000	Washington	Idaho	8.099635435626876
6320000	Virginia	Indiana	6.284301489439236
6330000	California	Washington	8.084414704818185
6330000	NewJersey	Virginia	4.2965856653470755
6330000	Texas	Virginia	7.902979567375812
6330000	Texas	Tennessee	3.1123922716477743
6330000	Texas	Tennessee	4.047937392176563
6330000	Texas	Arizona	2.4569153069712097
6330000	Texas	Tennessee	4.111514721736127
6330000	Virginia	Texas	3.8248392035231245
6330000	Texas	Arizona	4.820691760450744
6330000	California	Washington	2.057962439890459
6330000	California	Arizona	3.7309621872482497
6330000	Virginia	Indiana	7.54915687864465
6330000	Texas	Tennessee	1.45341254057265
6330000	Arizona	Texas	1.2874620788133624
6330000	California	Arizona	4.1491997808405605
6330000	Arizona	Texas	3.032906805269073
6330000	Texas	Tennessee	1.6473015063928849
6330000	Virginia	Indiana	18.44503926325581
6330000	Florida	Georgia	3.408647270785826
6330000	Washington	California	31.784814370883954
6330000	Texas	Tennessee	4.265226560308506
6330000	California	Washington	4.006409941803344
6330000	California	Arizona	47.11561767349667
6330000	Washington	Michigan	0.08813679368196592
6330000	Texas	Georgia	1.2905175860149107
6330000	Washington	Idaho	13.325664510880616
6330000	Virginia	Indiana	3.9144055112125624
6330000	Texas	Arizona	1.1347824954055759
6330000	Virginia	Tennessee	4.988154030758108
6330000	Texas	Tennessee	4.100970019824292
6330000	Texas	Virginia	3.5573494706636657
6330000	Texas	California	0.37604460448653576
6330000	California	Arizona	5.025744624210143
6330000	Washington	Idaho	8.56648419038898
6330000	Virginia	Michigan	2.154742227151421
6330000	California	Texas	2.8639816292274656
6330000	Texas	Tennessee	0.5750453387573735
6330000	Texas	Georgia	7.281678226992597
6330000	NewJersey	Virginia	1.3661544975193727
6330000	California	Arizona	1.2033778073483314
6330000	Virginia	Iowa	3.5002936285075936
6330000	Washington	Michigan	26.39141205398321
6330000	Virginia	Indiana	0.8554284397443404
6330000	Texas	Arizona	3.8352027903795176
6330000	Texas	Tennessee	2.459340188715671
6330000	California	Washington	96.66581445317539
6330000	Washington	Idaho	46.44020243050084
6330000	Michigan	Virginia	3.4192872645486307
6330000	Virginia	Tennessee	1.5536678561850419
6330000	Virginia	NewJersey	7.515413645169938
6330000	Texas	Tennessee	5.949309357520853
6330000	Tennessee	Virginia	3.876957407909414
6330000	Virginia	Indiana	1.1783789581519142
6330000	Virginia	Tennessee	1.9918016074010634
6330000	Washington	Iowa	0.9039353072156127
6330000	Tennessee	Virginia	2.172480645485553
6330000	Virginia	Georgia	0.988355717786163
6330000	Texas	Florida	7.003851798588828
6330000	Texas	Tennessee	4.290672321835032
6330000	Virginia	Indiana	7.442919757482174
6330000	Texas	Tennessee	1.5249470603467965
6330000	California	Washington	4.23899031196279
6330000	Washington	Michigan	2.059741839801394
6330000	Florida	Georgia	4.402347580124024
6330000	Florida	Texas	2.14172811287167
6330000	Virginia	Texas	10.860604908782303
6330000	Texas	Tennessee	5.422066552565216
6330000	Tennessee	Texas	2.4894040114944054
6330000	California	Indiana	6.352209703897948
6330000	Texas	Florida	1.1250097998898703
6330000	Virginia	Texas	1.530092136593117
6330000	California	Indiana	2.3353969178220177
6330000	Virginia	Texas	2.543208408826236
6330000	Texas	Virginia	2.427213692863215
6330000	Virginia	Michigan	2.121791209054659
6330000	Florida	Georgia	3.051442275438452
6330000	Texas	Florida	7.9926579534765745
6330000	California	Texas	3.324087558124394
6330000	Texas	Florida	133.78712340308985
6330000	Florida	Texas	128.2345548904467
6330000	Texas	Florida	90.06374255241701
6330000	Washington	California	24.391643222607478
6330000	Texas	Florida	10.997026789414978
6330000	California	Texas	39.654287314531075
6330000	Texas	Florida	31.538260485098224
6330000	Texas	Virginia	99.37380448077906
6330000	Texas	California	6.1413126067244255
6330000	Arizona	Texas	4.1969902334723015
6330000	California	Texas	9.179491837976949
6330000	Texas	California	8.784222107161785
6330000	California	Texas	128.51831872690732
6330000	Texas	Florida	125.09556696468971
6330000	Texas	Arizona	5.744559887577683
6330000	Virginia	Tennessee	17.815970848064353
6330000	California	Washington	61.21127841174212
6330000	Washington	Iowa	5.498843032987674
6330000	Virginia	Indiana	10.041864294763418
6330000	California	Texas	5.552447091592338
6330000	Virginia	NewJersey	20.982539507555625
6330000	Virginia	Tennessee	6.479605720496072
6330000	California	Arizona	123.28406761663545
6330000	Arizona	California	69.11866398676136
6330000	California	Texas	67.41936600828086
6330000	Texas	Arizona	44.614682230061106
6330000	Arizona	Texas	154.40588884691513
6330000	Texas	California	115.29850018015019
6330000	California	Arizona	107.94226493475078
6330000	Virginia	Michigan	16.827425027667154
6330000	Arizona	California	92.47081845341712
6330000	California	Arizona	90.8552890720915
6330000	Arizona	Texas	55.00778352968662
6330000	Texas	California	130.44291494869339
6330000	Washington	Idaho	37.078118840253595
6330000	Virginia	Georgia	13.298229902159555
6330000	California	Arizona	7.292578537240314
6330000	Michigan	Washington	8.164758400515923
6330000	Virginia	NewJersey	9.40433744040627
6330000	Texas	Mississippi	1.2672168814983062
6330000	Florida	Texas	18.365453570728654
6330000	Texas	Tennessee	3.3465092726361183
6330000	Texas	Florida	61.7206246103989
6330000	California	Arizona	7.336273114323362
6330000	California	Arizona	5.204656919532439
6330000	Arizona	California	12.451825102730876
6330000	California	Arizona	7.217899437101497
6330000	Texas	California	13.364755653983977
6330000	Washington	California	37.86379222106788
6330000	California	Indiana	24.55526812479797
6330000	Indiana	Virginia	21.463154390347416
6330000	Virginia	Georgia	5.237066061669467
6330000	Arizona	Texas	165.8232375872887
6330000	California	Washington	4.752341032731852
6330000	Washington	Idaho	2.503303788771207
6330000	Texas	California	8.052475772643264
6330000	Florida	Georgia	4.9398721177010945
6330000	Texas	Virginia	14.403103688602059
6330000	Texas	California	23.42926145108094
6330000	Texas	California	99.5706459904832
6330000	California	Arizona	53.44377654498048
6330000	Arizona	California	39.2950791878301
6330000	California	Washington	65.81360470267256
6330000	California	Washington	17.019094305681712
6330000	Arizona	California	145.04287183005295
6330000	Texas	Virginia	26.21481282775938
6330000	Virginia	Indiana	92.05728730489076
6330000	Indiana	Virginia	33.64778295083044
6330000	Washington	Idaho	8.074843075678693
6330000	Virginia	Indiana	4.388763979587796
6340000	California	Washington	7.101333938251784
6340000	Virginia	Indiana	10.253534010376047
6340000	Indiana	Virginia	7.687291500318851
6340000	Texas	Virginia	10.321673714088854
6340000	Virginia	Georgia	7.161566667806006
6340000	Texas	Tennessee	2.47733344847825
6340000	Texas	Tennessee	4.377836795528488
6340000	California	Washington	1.8776205656980787
6340000	California	Arizona	4.5824236398899245
6340000	Virginia	Indiana	5.14356816100052
6340000	Texas	Tennessee	1.9639445261796855
6340000	California	Texas	3.829830537676953
6340000	Texas	Tennessee	3.502237897946897
6340000	California	Texas	5.623403167965001
6340000	Virginia	Indiana	16.201158270075265
6340000	Indiana	Virginia	3.563315913385379
6340000	Virginia	Indiana	3.374141532148824
6340000	Florida	Georgia	2.11045404215746
6340000	Washington	California	51.72604767430121
6340000	Texas	Tennessee	6.502571030885379
6340000	California	Washington	7.490919664596808
6340000	Arizona	California	90.89099388130654
6340000	California	Arizona	54.39858022626791
6340000	Texas	Arizona	9.343945310269117
6340000	Arizona	Texas	5.873360122770519
6340000	Washington	Michigan	1.4165656266891122
6340000	Texas	Florida	4.9740876775134435
6340000	Florida	Georgia	1.563545005834924
6340000	Washington	Idaho	9.048439439224992
6340000	Virginia	Indiana	5.157718079296329
6340000	Texas	Arizona	1.3351314759055002
6340000	Virginia	Tennessee	0.27462075660554675
6340000	Texas	Tennessee	0.1729421180555759
6340000	Texas	Virginia	0.5338288894258887
6340000	Texas	California	0.3127731183278404
6340000	California	Arizona	1.1271073845931974
6340000	Washington	Idaho	0.25874286726052986
6340000	Virginia	Michigan	1.3532466961045992
6340000	Texas	Tennessee	2.339490205096575
6340000	Texas	Virginia	6.258255426564108
6340000	Virginia	Georgia	1.816436860445191
6340000	NewJersey	Virginia	0.5280553045089842
6340000	California	Arizona	2.4608932846463043
6340000	Texas	Iowa	0.12242711965485498
6340000	Washington	Michigan	20.420763689166627
6340000	Virginia	Indiana	0.21842607349635657
6340000	Texas	Arizona	2.389586050974016
6340000	Texas	Tennessee	1.9658243695412327
6340000	California	Washington	77.39139788224657
6340000	Washington	Idaho	69.48812018884395
6340000	Michigan	Texas	1.7050299392988877
6340000	Texas	Tennessee	0.0803542897080356
6340000	Virginia	NewJersey	4.441641802550541
6340000	Texas	California	1.9899409016448528
6340000	California	Indiana	0.32822614567088393
6340000	Virginia	Tennessee	1.2674240611617993
6340000	Washington	Iowa	1.2946127469573128
6340000	Virginia	Georgia	1.3912873243830113
6340000	Texas	Florida	5.5874861395801005
6340000	Texas	Tennessee	1.9137441648868503
6340000	Virginia	Indiana	1.439159015577085
6340000	Arizona	California	41.57406782968775
6340000	California	Arizona	7.28572122003289
6340000	Arizona	Texas	3.215287680763138
6340000	Texas	Michigan	2.2785397070393625
6340000	Florida	Georgia	2.895025180102612
6340000	Florida	Texas	2.539866053232383
6340000	Virginia	Texas	11.630279831668982
6340000	California	Indiana	3.6856687556785834
6340000	Texas	Florida	2.236273606196902
6340000	Virginia	Texas	1.3315473758260463
6340000	California	Indiana	1.0351834766752939
6340000	Virginia	Georgia	6.89803839442446
6340000	Virginia	Texas	4.475294917119591
6340000	Texas	Michigan	2.4775306296842134
6340000	Florida	Georgia	2.0569610129222697
6340000	Texas	Florida	2.362165601616706
6340000	California	Texas	2.389833662946027
6340000	Arizona	California	152.37215910619312
6340000	California	Texas	112.98816426574942
6340000	Texas	Virginia	105.18115793915521
6340000	Texas	Florida	70.84652480298567
6340000	Florida	Georgia	42.475481081213815
6340000	Georgia	Florida	32.437284531647336
6340000	Arizona	Texas	70.78457148611368
6340000	Texas	Tennessee	3.1778886575588907
6340000	Texas	Florida	53.378899819004126
6340000	California	Texas	6.2207327666305074
6340000	Arizona	California	9.263023424840492
6340000	Arizona	Texas	7.37382983511081
6340000	Texas	Florida	30.480458371343527
6340000	Texas	California	6.587100010575483
6340000	Texas	Arizona	10.831346719437013
6340000	Arizona	Texas	101.91505822622717
6340000	Virginia	Michigan	49.455844407151254
6340000	Michigan	Virginia	26.831758642747577
6340000	California	Arizona	107.92473125405104
6340000	Texas	Florida	10.223093325282377
6340000	Florida	Texas	5.415997558493706
6340000	Virginia	Georgia	13.180390249442748
6340000	Virginia	Tennessee	11.933319259023886
6340000	Texas	Arizona	1.9064759571829044
6340000	Washington	Iowa	4.449727277685848
6340000	Virginia	NewJersey	13.947841671256601
6340000	California	Texas	3.945074946339205
6340000	Washington	California	46.44778529179302
6340000	California	Arizona	95.79699962134872
6340000	Arizona	California	30.886527757573774
6340000	California	Arizona	10.537581853731055
6340000	Arizona	California	23.191513388284307
6340000	Virginia	Michigan	18.67350096215487
6340000	Arizona	Texas	112.68408107057601
6340000	Texas	Tennessee	83.3590201077565
6340000	Tennessee	Texas	25.852526673743867
6340000	Texas	California	132.00163698235588
6340000	Washington	Idaho	39.515078425633604
6340000	Michigan	Washington	8.540987805347351
6340000	Virginia	NewJersey	3.9116746648955547
6340000	Texas	Arizona	4.143891497506215
6340000	Texas	Mississippi	2.1355227340477763
6340000	Texas	Tennessee	3.223351163574672
6340000	Virginia	Texas	99.9991860272347
6340000	Texas	Florida	85.45982962352511
6340000	Florida	Texas	32.83968553161914
6340000	Texas	Florida	9.596383503024487
6340000	Arizona	California	62.55694232238338
6340000	California	Washington	47.23388858077309
6340000	California	Arizona	8.296706000718352
6340000	Arizona	California	7.243529998434571
6340000	Texas	California	13.718841349850148
6340000	Arizona	California	8.101601034783448
6340000	Washington	Indiana	19.490238673252687
6340000	Indiana	Virginia	18.71111434765477
6340000	Virginia	Texas	5.69191148807035
6340000	California	Arizona	44.64753221129487
6340000	Arizona	California	165.28080671167973
6340000	California	Texas	157.38207081847435
6340000	Virginia	Indiana	9.322445766510251
6340000	California	Washington	5.310031460552613
6340000	Washington	Idaho	3.3777438780701385
6340000	Texas	California	9.152766788830279
6340000	Florida	Georgia	4.5881481766172945
6340000	Texas	Virginia	9.76588312885345
6340000	Texas	California	26.272827917391947
6340000	Arizona	Texas	102.33507687322485
6340000	Texas	Arizona	91.68308854142859
6340000	Arizona	California	73.94311058268622
6340000	Texas	Florida	9.300935095005853
6340000	Texas	Tennessee	5.300412150398604
6340000	California	Washington	61.74005077544986
6340000	California	Washington	19.22574840740318
6340000	Texas	Virginia	23.078281449715934
6340000	California	Texas	4.045464291998432
6340000	Washington	Idaho	7.267961839537335
6340000	Virginia	Indiana	2.360967564192291
6350000	California	Washington	8.288915425911288
6350000	Texas	Virginia	8.371713106382021
6350000	Texas	Tennessee	10.116388838741049
6350000	Tennessee	Texas	2.229086015352919
6350000	Florida	Georgia	1.8316524525214222
6350000	Texas	Arizona	4.3031404124300225
6350000	Texas	Arizona	0.37047260774659385
6350000	California	Washington	0.21474186162495346
6350000	California	Arizona	2.6258496213936158
6350000	Virginia	Indiana	4.482515868069967
6350000	California	Texas	3.052220871029784
6350000	Texas	Tennessee	1.9835031543945267
6350000	California	Texas	5.015520719854073
6350000	Virginia	Indiana	8.093154855804064
6350000	Florida	Georgia	2.9338128547691076
6350000	Washington	California	18.59192428340247
6350000	Texas	Tennessee	5.113052400878488
6350000	California	Washington	7.029243015971719
6350000	California	Texas	67.26593232139604
6350000	Texas	Arizona	55.01363314121188
6350000	Washington	Michigan	6.230951072938156
6350000	Texas	Florida	8.662472618415972
6350000	Florida	Georgia	7.4439051142170145
6350000	Virginia	Indiana	7.8773646141727305
6350000	Texas	Arizona	1.3698420249168526
6350000	Virginia	Tennessee	12.030607773689935
6350000	Texas	Tennessee	3.323088337575266
6350000	Tennessee	Virginia	2.0501884091168296
6350000	Texas	California	1.0279730735791306
6350000	California	Arizona	1.3869858153672299
6350000	Washington	Idaho	0.6290955291920266
6350000	Virginia	Michigan	2.5580722689099202
6350000	Texas	Virginia	4.360073119774212
6350000	Virginia	Tennessee	2.74761213775759
6350000	Virginia	Georgia	2.1968224964978136
6350000	Texas	Virginia	7.048509133186625
6350000	Virginia	Georgia	4.684604813390533
6350000	NewJersey	Virginia	0.14116792198119432
6350000	California	Arizona	2.2848327741096868
6350000	Texas	Iowa	0.8538504347250693
6350000	Washington	Michigan	22.201194366741646
6350000	Virginia	Indiana	1.8859273268252776
6350000	Texas	Arizona	0.15897192052337195
6350000	Texas	Tennessee	5.7142592245974155
6350000	California	Idaho	26.746710799614064
6350000	Michigan	Tennessee	0.47368479825079435
6350000	Virginia	NewJersey	2.659939745090134
6350000	Texas	California	7.564775281816112
6350000	California	Indiana	6.67863594158675
6350000	Virginia	Tennessee	2.005575761465283
6350000	Virginia	Georgia	1.8059999369411837
6350000	Texas	Florida	1.9405725041980117
6350000	Florida	Georgia	5.2120130622250915
6350000	Tennessee	Texas	1.845356199188398
6350000	Texas	Tennessee	3.1551900549396863
6350000	Virginia	Indiana	3.2327201045015634
6350000	Texas	Michigan	2.6390427796094116
6350000	Florida	Georgia	6.3264923559738335
6350000	Florida	Texas	2.459402493773712
6350000	Virginia	Texas	7.076975178981212
6350000	Virginia	Texas	24.80433991930243
6350000	California	Indiana	3.4548398805308596
6350000	Texas	Florida	17.185196664028233
6350000	Virginia	Texas	3.665475103700922
6350000	California	Indiana	4.868479019495519
6350000	Virginia	Texas	4.759725570064459
6350000	Texas	Michigan	3.1575257127058496
6350000	Florida	Georgia	4.1683573421161455
6350000	Texas	Florida	2.3144723408341683
6350000	California	Texas	2.15786461511202
6350000	Arizona	California	105.84475877889625
6350000	Arizona	California	27.917579008785957
6350000	Texas	Virginia	137.09975436047026
6350000	Virginia	Georgia	35.34051100140624
6350000	Georgia	Florida	27.97139989967618
6350000	Texas	California	121.12852807792473
6350000	Washington	California	28.322605682571172
6350000	California	Washington	78.83867777463038
6350000	California	Texas	77.62637396855597
6350000	Texas	Tennessee	3.6328489577924836
6350000	Texas	Florida	54.23031481642673
6350000	California	Texas	6.135459250116682
6350000	Texas	Virginia	91.76614618696176
6350000	Texas	California	4.001912105408628
6350000	Arizona	Texas	3.837000130300159
6350000	Texas	Tennessee	6.528161104017846
6350000	Texas	California	9.751280855793171
6350000	California	Arizona	79.63709079459983
6350000	Arizona	Texas	67.61675937448135
6350000	Virginia	Indiana	48.958978053902634
6350000	Indiana	Virginia	45.68605901032591
6350000	Texas	California	10.542035965869982
6350000	Texas	Virginia	28.724271307371005
6350000	Texas	California	12.963677277765852
6350000	Virginia	Tennessee	12.45823880041219
6350000	California	Texas	7.440551813411159
6350000	Virginia	Indiana	13.459616993983529
6350000	Virginia	NewJersey	13.55450149394446
6350000	Virginia	Texas	2.26724429648669
6350000	California	Texas	44.327831826994995
6350000	Texas	Arizona	6.927789478343705
6350000	Iowa	Washington	3.417871491487706
6350000	Virginia	Michigan	20.068253058807993
6350000	Virginia	Georgia	6.993540707675723
6350000	Washington	Idaho	23.128883794496048
6350000	Virginia	Georgia	8.733158186522623
6350000	Michigan	Washington	9.14621983944331
6350000	Washington	Iowa	8.81288844259516
6350000	Virginia	NewJersey	4.031422295611527
6350000	Texas	Arizona	5.84609055334043
6350000	Texas	Mississippi	2.039506801296765
6350000	Texas	Iowa	50.47508090907069
6350000	Iowa	Texas	50.08984564582868
6350000	Texas	Tennessee	3.978798962329676
6350000	Texas	California	36.011343815635726
6350000	California	Texas	33.476623759466705
6350000	Texas	Florida	10.36831359925608
6350000	California	Washington	72.39008900207186
6350000	California	Arizona	12.072165736262043
6350000	Arizona	California	7.490260034231665
6350000	Texas	Arizona	6.687457393351399
6350000	Arizona	California	10.57916314731319
6350000	Texas	California	8.163983451228683
6350000	Texas	Florida	148.62972156738755
6350000	Florida	Texas	147.7510193708806
6350000	Texas	California	146.7889537473035
6350000	Washington	Michigan	30.644370593987194
6350000	Michigan	Virginia	15.642295780521298
6350000	California	Idaho	6.629888030487233
6350000	Texas	Virginia	9.612908316122404
6350000	Texas	California	30.928263604881348
6350000	Texas	Florida	9.758387327969466
6350000	Virginia	Tennessee	6.581771743771746
6350000	Washington	California	23.228070830419497
6350000	Washington	Idaho	7.734043449088897
6350000	Texas	Florida	24.553547367870692
6350000	California	Washington	17.790757110846656
6350000	Texas	Arizona	158.1003783034903
6350000	Virginia	Indiana	6.444178430311368
6360000	California	Washington	11.35871264951936
6360000	Texas	Virginia	7.5740310610985455
6360000	Virginia	Georgia	5.507084825238607
6360000	Texas	Tennessee	8.776092945596732
6360000	Texas	Arizona	2.7824096020448117
6360000	Texas	Tennessee	4.1064020545797115
6360000	Texas	Arizona	4.046717910921187
6360000	California	Washington	0.8192476934180122
6360000	California	Arizona	3.8282399848583983
6360000	Virginia	Indiana	15.640064067430592
6360000	Texas	Tennessee	2.912523940056875
6360000	California	Texas	2.6366739345603483
6360000	California	Texas	3.090599928153558
6360000	Texas	Tennessee	2.394942830575155
6360000	California	Texas	3.7461360416357037
6360000	Virginia	Indiana	2.0533435015238153
6360000	Virginia	Indiana	13.17872664927251
6360000	Florida	Georgia	1.4703119811348968
6360000	Washington	California	38.921263989224876
6360000	Texas	Tennessee	7.675707634335833
6360000	California	Washington	2.010094139796541
6360000	California	Arizona	26.178499499896546
6360000	Washington	Michigan	5.576971978701833
6360000	Texas	Virginia	5.847392683946673
6360000	Virginia	Georgia	1.5584349143015102
6360000	Virginia	Indiana	0.17077413084669746
6360000	Texas	Arizona	2.3833706128309733
6360000	Virginia	Texas	2.448687845058231
6360000	Texas	Tennessee	1.6961842769045332
6360000	Texas	Tennessee	5.786881316488213
6360000	Texas	Arizona	4.449268394312625
6360000	Texas	Virginia	3.97806716053823
6360000	Texas	California	1.651717396812384
6360000	California	Arizona	3.0737573415961053
6360000	Texas	Arizona	0.6815809791746745
6360000	Texas	Arizona	0.9098611221569892
6360000	Washington	Idaho	1.5582106944365215
6360000	Virginia	Michigan	2.104439841932936
6360000	California	Texas	4.8566355415715226
6360000	Texas	Tennessee	2.7682432799207106
6360000	Washington	Michigan	9.185543164135247
6360000	Michigan	Washington	1.0678202216987085
6360000	Virginia	Georgia	5.3563086303002
6360000	NewJersey	Virginia	0.16835771490856843
6360000	California	Arizona	2.5376908086149896E-4
6360000	Texas	Iowa	1.1289928743002
6360000	Washington	Michigan	11.095650645983728
6360000	Virginia	Indiana	8.189608346109374
6360000	Texas	Arizona	1.3289447024997925
6360000	Texas	Tennessee	0.6489321127686338
6360000	California	Idaho	33.54306827750959
6360000	Michigan	Tennessee	1.4127049912576064
6360000	Virginia	NewJersey	5.686021989285311
6360000	Virginia	Indiana	8.800556428965036
6360000	Virginia	Michigan	5.937815038285283
6360000	Michigan	Tennessee	2.17101444519736
6360000	Virginia	Georgia	1.6675756911746795
6360000	Texas	Florida	5.87342617742408
6360000	Texas	Tennessee	4.374168538417554
6360000	Virginia	Indiana	3.0999603031377214
6360000	Texas	Tennessee	3.9891276041701453
6360000	Tennessee	Texas	2.5868550173813905
6360000	California	Texas	6.965370276842061
6360000	Texas	Tennessee	5.970489953476555
6360000	Tennessee	Michigan	3.415505825794154
6360000	Florida	Georgia	6.091556490989927
6360000	Florida	Texas	2.9245405085705554
6360000	Virginia	Texas	8.520047899640701
6360000	California	Indiana	2.6257474205554874
6360000	Virginia	Indiana	2.2035090390732543
6360000	Texas	Florida	7.9555297976847505
6360000	Virginia	Texas	1.0959795954715803
6360000	California	Indiana	3.687513949767373
6360000	Virginia	Georgia	12.632656000767058
6360000	Virginia	Texas	3.6400773913036217
6360000	Texas	Virginia	2.8239492023131345
6360000	Virginia	Michigan	2.0860600334680957
6360000	Florida	Georgia	2.2259595062116704
6360000	Texas	Florida	4.748822442190187
6360000	California	Texas	2.346245158961802
6360000	Arizona	Texas	154.27371797934708
6360000	Texas	Virginia	98.48329211543685
6360000	Virginia	Texas	62.19482114344785
6360000	Texas	California	47.1402051510933
6360000	California	Washington	30.13340933981846
6360000	Washington	California	19.649804830714555
6360000	Texas	California	61.874220842231054
6360000	Arizona	Florida	22.323082006796795
6360000	Texas	California	132.29224099720665
6360000	Tennessee	Texas	50.758410099162234
6360000	Texas	Tennessee	2.6080150644891718
6360000	Texas	Florida	62.480917383368634
6360000	California	Texas	6.331854004174819
6360000	Texas	Virginia	100.27928676866159
6360000	Virginia	Georgia	97.91469156354178
6360000	Texas	California	5.1519131934327
6360000	Texas	California	8.132318608446475
6360000	Arizona	Texas	87.88971924830462
